filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version,npot_resized,dxt5
00754e2b,d645fc7303bd491d3c36f6395733a14875b8963b,6c991d0d327f56fe01fe5b15eaac37d0656f1e26,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00754e2f,13c430d25a012ca2fb8a45dad7c4c1c63a159b64,b64afa7462348d4733ccb76a4e61cfbeb1dfa248,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007592c2,0c576ad510adbd4187a659c00850ba6c1dbc1403,4686aa0870ef323d478c512a94f19f351e07b076,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0075a8e0,786fb99dd0efc0e38696720b1cbba70cbec66f85,412a22901d3a6e89426991c30c9ab2ff9b01e884,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0075d04f,55ba0f17ebc562bd569a1a762945b755a53cc4ae,6730e86948540bc8e72a237e0961fe0685d928c8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0075e05b,e9b458717c8a66aaea6071dcf65dea2c71e7592a,1e02211f517dc3c46c43eda30b377b2903d8652d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0075eac4,19225598f23184131294c14a87fd3f9c6510dbce,4e0065a2cf78023f804a49252ab4baf6154244bd,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00763f17,8832de7700d956598690a289ac16c292c1a31af2,58e7d3219d5bad1c1c1be29400812a6152d61ea4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00769b5e,b38621a9d8e95c6d7773675981128795951e1d07,33d280427116f4594d6601bce2ebc63c7498670f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0076b17c,339e1e3c5306ca3d80de55349a1850eeab7ba889,131729c5ff395694a893e550942ef76edfcdf570,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0076c0b0,63acaa535abf60c744c32e0910aa868b53ed1b78,3377bcbae89120c5fadfd53e527c745f4f3d035b,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0076cfa5,48f0bae792bbc7b7f7be432ea1ca18fde8c4ab04,25ac5e8590f062cef1a87d9a74cd408868d7acba,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0076ded2.img,a7c4ae9631844ddb7a0bd2e9786780de89762709,5e7a8dca10a09f7a1fe32f65bb8f242bbd16291a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0076f4d8,9035e616d3574eb24126c7d8c7bb121a44d7e7d0,e32e408f4f847c0c1c0be7df03931d94c25b85f6,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0076f9b2,7955ec43fde59121d6546ce4ccf3dee44ff3a04b,bd97f6d3aa41691bf072eddae446fcf770be7ba4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0077309b,481059766c27c767c3fd6704f682a561b5e503ed,c9034bc93412d2fc2df47303679e9b9b6e13877e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00773f17,8ac45a0f7c5a61fc2cd0c03a51b300da8ead5609,93745efcd55be4d121b6b88a4e0d0239cb3b0c5d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007753ca,91deb2d986387f58d5e635a5e49c5899cb0725fa,fb1c6ad951749d9d046c590dcdc99fbc058a351f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0077fd76,ac62dae7b87aeefc352ef51b2e9caa26abb51023,d9152209febe36d05b5118f660b8fa72587b0a86,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00783f17,5a16640c6a104cd3c243a010100694f4a3bff002,04e9e2f69bc9a584e5c7aab15a5158f0001b33f3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00793f17,644fe436327ddd3b4a6642535a5fe7a4e6cdfb6e,e060dabe0bbe3bc452a66af7ae1e08aec11f736e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007a0eb6,43acb208790b4c0e677947029334ee19239492b3,f98dfd6ae1a38ba9739d431ec73edd9874184a1f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007a4cea,84d1c268ca298e6868aaae3319f48eafde3ed076,f903121f2667b7515f32fb923aa6a179503840e9,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007a861b,d907c90f23d58265d6209c81389d27fca1c6a4ce,46b09932fb7bbdc6099f0f13e61abb47457bf6e3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007b439a,abf09e696dffdb640786aa251257fc506e8066f2,356e3240b5a26226ad72ff5c9b75ec03ea03c0a5,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
007becbf,080f409974dbc1b1d12b8b4d639e5ac33a1f624a,24a188391c7969e2a2e8fa3f16acddd7976d6d39,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007becbf_d76a24c266a9cb2e6b846847c1e131b3,f0d851e0e85f2143de24171b7b74a634d47c4da4,afcaa613302360fffa6d3e4bcc3fe7640f9db21a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007cab39,dbc5b4f090b2b75825640ff3f226e247632de20d,057687286874a8c1e1636bbfc723314ca11540b5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007d3f5f,a971770d592d66ce1f39774b1a62f910ee28e670,243761200646be6f863a93e0b714cf597eb6e404,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007d53a6,d09ad62efb102264980269ba4b7ca6f3d3b10a58,923acb55a9d85e18e32959916a497427788eaaba,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007d6feb,a5655c760812c2c117406b3d38f8d3744857ed00,1583b52344e32424d66b053544e4dd678107ef59,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007db4a7,faafc4fd5ddda842006fde87e966f751b25889e7,0ebe066fe8f6cecc5c3501433f2cb1ec111f6bbd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007dd821,4d0e6b6eef99edeff5ed7ee4e39a7a7f3d5cc9ca,7acae1e9ada3cd4e48f083cfec1d9706f8e2a15a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007e021f,ad55cf1b19c7d4203f2b5de9931a14227a686377,fd80751d61d2c855386451cce166dd5dc32e1b62,true,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007e6d5e,4c16499225384c23217707f41904583f2e977255,07c14829e23155325ce0b485dfecff1eb666363d,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
007f2d9b,865524b60c5d0729eb619982123bbde7b2a90a7e,3c051c67555d91f32b5187fcdeacb8c699de93bb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007f4fc0,dcd99170ef893cd29f5663f994deef942f307961,f6ade925a756612ad68b6d2b1543bd19c932b201,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
007f59aa.img,322b7beb5a0af345b44c10ce19b16f6ad0ba520c,0c978e706da440e1c889b20b6d78e7a6eacbd15f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007fdca5,1704bdab9a6730ceb1bcb51f05313004cfb25b91,936d1d3a2716213b36480256fa34d7ad24e07ebf,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
007fdca5_bc59118cc4ca795763c430049771b11e,50ff660b188a21ef90986516a933c3b2460ef694,6cf3e5ec83af7d34e00466e3e9c67a12f97d0770,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0080364d,939282fbc7da1ea746219bb8dfe988e2f086987d,97e16f263f992f249dc35536345b0c85cdde24a7,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008043ad,7bda331496639dfc8bd06470bb64051dc2b0261e,297d2dfb5e28e3e5fd37d9053f19b3c8822021b5,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008126b0,e3d99d0113d0c86b4439174db3211ffeeddcde2b,8814010fc2ba2b0393a1336dfa421c5638f90882,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0081435d,b795a4d13c18e61a0229e780018b4e6b3099dd57,cc6213b61c4533ac5d29914835d9d3393ec7e7d6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00814361,2079b104315794f4a6b3e6bf70c7617cd3d91b93,f803c14fa55c8dbdf2700ae21ee82aaa661ecfea,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00814365,f604a3d8acefb563e73dbd59bb1758c82c65362d,56eae4843e7220e3baa43113f63a46afd334d5cc,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00814369,4406e3877732fc5adef7ddfb7eecf032e3325ff0,c8e24dcc6b611388d4e5772cb242fbc571aae672,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008287b5.img,650558e5147550f2f7cb853001a5ea59705c6be9,0fde2db27e6ac72f0764c1f3f19c972b4f9c286c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00829893,e799c0419b7eb2dd663356e1bb9eb4dff33df3af,c5ef279461531f1bcdfdb4db852c77d0bb1df507,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00829969,00bb1953efd451329f8c37420692bf597a81dea3,c2f0d2ea6ab4cb6e7959817b68b84109f32ee1d6,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008341ad,ccccdbe8f16fde5c0c7fb5e9203ffe53a62babf6,5dd479b401d35065c07c4094f65060dd9c950672,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00837206,969af93c9662ee0600fbd643dfc75e76f8f7a820,f0d72a7eaa4b5128578e62e42f8427a84fa80c84,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00847ff1,4311e793c38b216430bbcad161ac6fdd565e8d97,e8cda64b746dec5c720761a6e88385a4b0a3cb89,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00848312,536e49cc2e95e4cf8ffc8e7ff14074d5c2991541,c0df8c2e16d1860f24991f82c6e6245612eb0777,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
0084cf43,2e910e7f8d5d132088cf39b516ce224155ba1823,688ec256a48da27ec1c70b9bcb869b0862ee97f5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008514ff,8eb9028cbc91a946d423f34d580cf960124ddd84,ffb57ddedb2b8c00c793158d0aeca27833c93076,true,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0085c31b,d84e753bc9845a5659a627c4221cc5b528d024ef,fe748a5ec492d35bcfe46e2791350e490d33793a,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
0085c59b,caca5ee167e2243c570ae65ee1b24bbbd8741805,64069cbf4607d94da661d97c02ed6a9e1b93bc10,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0085cb2c,52d9cfd29ee05f83a2277a8aa8611dd73b2e4835,21c0ab1f48517acca3409ccbb8e21c006e905eea,true,ps2 textures\HAS ALPHA\same sha1\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
008601d0,1ea523135843f0c33ee2b72e5a08ee0c22157d4d,5abb300c1bd332ddc7bb354fd057765efd1d6e2a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0086962f,b190da8cc253f5f84dcb0b07c326ef734a4e5f9f,47ec46972afad1777352f11f290ebfafcbf48c9e,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0087ae80,a51c8d634e115271a5fd98fa6ce1f9ebe0d3beb6,8a45ab0be8548d0b789322062506800b411f53dd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00882820,897357a4b11f14232c88bb55d07a002d404e3267,d57d3e6393147b78990e57a1a774acea0326f465,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00889643,047d045951a6f81cc96b0a916f1386bd6c0c8ddd,8c111ba9c830cb4da82ae057e8bb79ce181acdb6,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008956b2,0d836098e9a7960aaa3012a6af492854759de16d,24c523f55882a855c19eec99a04dfd5a0a1bbdf3,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00896cd0,606323723529b102d40a17db8e04921dd2e6f511,6d73bdeffb65a68cb965a08ce8ff9479018ba035,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008a417d,2b50032a864ec1e0972d9f0365824211e47968b4,29d518d49aa239322220dba633ff456d66e32a40,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008aac24,4d0f752a2bee8ac75d37e02094a3dae49f0f6a86,65c208346be604d4cf7de090eaec04b0c361ebb6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008b3660,00158855769262621955e9cb769bf615df6327b0,63eac812e04168dfac09a66057168253cdb32160,true,ps2 textures\OPAQUE\same sha1\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008b4fc1,1a73f3c4ffce5d3995279f3937d5633a4cd1e10f,3c9ca62e2fe50b628107ded0f9d7d36afb81d6fa,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008bcd10,d18b1727efe800bcd53fa0290d5913d2a5ead196,b348c321812f048a8ba740a18a247ce3a5b3fb76,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008c59bd.img,d6d412e8bce7527bd13a6179c498f5e1f59c0006,c08277d2f0eda10170cdabafc364f924cbd8fe90,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008caa88,ccdc607a61dae4805843c6c5fda55b486aa8c712,1afaf565fabc19aa6e0ecb15b703ce3acda7c9ab,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008cae7c,615b936070d54099bcc08fb7d8dbc2dcf29767c6,4dd64285e77258db191b6eb7b05e04130ba04c64,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008d3d20,f4dbc6a5a2e95dd9b2e95a2def228d9388334fd3,0a5f6f8398b79be64a68dbe3348bd8be877148f3,true,ps2 textures\HAS ALPHA\manual\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x_extra_smooth,false,0,false,false
008d9657,d6b0c399c85cff48af8a99b4865afda5de8fac79,737e5cba42e5651b9d9fe60a86645be4e9f1d787,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008dab1c,b121f9954041478830406b8ab749d5b7b1659777,77f642623896efa4e0d056706153ca86ffccfb34,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
008e5121.img,5ce613e3ae3f8835865fdc5cbd7e63ef63fbeaad,c7e11d0dbb179569f74d79ba44a6eb07615b7068,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008e9d03.img,d0737204d60ba329eb17e0ecaa02495a7179312c,e1e7e579f61cb358ac19e986d6ae804f9ac8d594,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008f6f6a,a0a79065331ec625b8088fed509719f18266a6a6,e1ca774afd7b23d93f81c3386a80739216d25bb6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
008fe4a2,8a9806f844949f1bbaf769c61f7936e89c8a6743,cd37153ac36af8d64403e1991ac67b3107d3ba1f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0091381e,8702700cea43710c324e992ec28b71a905e5fa51,9b4e118a9bd3061e96b20d350b1bc9f3fe48dfbd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0091a37d,156f22b23173ce3f90c045f5e891733f5a3f2d64,cb0fde441c073e429dc29cd112224143f0cbcfcb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0091ab39,200e137ad498eceed9aed8d867877f2e416f600b,d8d72385f175b3349dde8fc4143dcdd4f387b667,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00920bfe,233ef6a1b1e97e515880b1a36297153fdd6be2c3,e3cf58fb33abd8d63150e2da0ccf060b2441d47b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00920bfe_19838aaf95614e645b864c4e8898359c,f29d24234f49c96e12b8f17e70fe8d5e644bf96d,c5750cb4c367243041035a8de68ba7ba1e5cea8d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009214e6,0ca97df88d976a4892f218ff030e8e62732eb053,eb1a3668a2cf7532bcaa012597c49d824bc70b59,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0092367d,5d795654610504cd3aea3aa8f479365d77945bf6,7e4da02435fe72447482e46a450236ad1c386f42,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
00928c9e,8c256c66048c2d6dabd5fcf79efe4691eb9c6d73,d8864927f05e23e8ebae66491305404119ca1c30,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0092f800,ecaf4d193b269a6c99b816c5cd434d32d877e1ec,65493fe6f611a99889b225ad8ff6646ee7c8ac70,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00938e79,615f4ffef3f65cf43205df6e441322b9154b53a3,4750f66f8ba1e289c1f8c4c69cfae4154c99dd0f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00944f72.img,d70d784f41f3c13dff04855eef250953250a3d05,44e286e8939b2980be8d9620f30f99d0917acce0,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0094ce84,f3e0dfdbc99b2e59024aab90150162888c30ef08,40c1e668c4d8bbe3d0783ddbc408833417ed1e8d,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
009517e8,6d42be6cd8d37dc7e4007ae676e7978efabba85a,5b66f422f6d4d08bd1fc689bbaf5ebbeaffb34d7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009517e8_05c2f6d5f4a45fc6c9ac1d1e4d84eb84,774a0c2a9be04afdb06a384c493e7c37773fedfe,64dcfbf89b04dbfb15ba44b0c10e3f381a2e1141,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00954e27,994795499feba6e936568cdd7948de56018fe8c7,107581aa193157ed2fa2d06e3ef18702bc1889ff,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00954e2b,ee913cac331d7c8f5d649eca9e868ee9d99debf5,03ffa27b8d33ec0a955b2cce1852418ae9e22996,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00954e2f,e4127b43b63acc357c1963fdfe25c358f7115266,9c13a60e7c2d4813d7a3819076cf10de74609634,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009636d8,b5f24588f7f8022372b83297afbaa28e1523ef97,5f4c239e24647d45895382467df4a207fa485ef7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00966bce,bae7ecd3e902c53f739d2bea76302db6e996b1bd,df4dde3eb39159cc337e5f53b030267426aa6f06,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00968eff,27a82e6c185e451e4629bfdc7505bfd8afab7b05,8c66d52db0f9fec4b4d8fda9d38ece8fdeb433d5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0096a8ea,eea8949afc5025b1cdd35042b80b5a0eb5f56f2a,f7d83512acb1a2032511043af62dda5105a6b5c1,true,ps2 textures\OPAQUE\same sha1\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
0096fe43,d3862ff7922c1aeab691a034ca5467b5667d6d69,2125c328777262d1acd7304f813a16751a3e6fc4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00971f1b,d37ca645bbe1aa5c1646e37a98507f3cc4e09c09,86ea09c1704c779eced7474a2a433d1a2f9703c2,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00973d39,93ff8810c925aaf8e16b615e3010bf96705d0b9c,9d329cda18b47b401a71da8b104fd9b0dbd63022,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00978e55,68669c3c0c7bb676963083952b6da0cc3efe6487,463e98eabda3cd1a63ed172b82ddf8974dcfbf02,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009927c1,a0ad43b4cad9ddac3e909f48b73de37287642dc7,8c68852703268011b8e851151b08d6e4c6e93a87,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00993439,b881adc234ef707a1ad7c881a856c4550f376c97,bbe59d35d27dc4dc5ed70569f4d105ee8bf081a7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0099388d,bfc29363fb51a85ff1039f918c1a5d3f650b5822,4bfaca632e18bb98a2a6856c9eda37663630398c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00993afd,4f8c66d00268e438b0aa322975c6bd6ace780950,bf2f3acb7d28506c4d169d6ea626a48819f90db8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
00999367.img,5be87049a96e8341e71729706ffe18af7eeef5c6,a7b3e0d7bfa85da146d5c42da22d5af96fa9004b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0099b5be,9fa911e01692030c2e995bcdb7414154bf99eb23,32a95eb3c69a09dbb122f65e10f1821e38edfb06,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
0099d09b,ed3cdbec7cc518ac140a5858e799132580d7cf09,5e64977bd4d771053d8e58bd09b87636302839a2,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009a703f,3e211c3b73d2c89419160d46f6af35138663fc59,98a858ffa3263ae2156654e6ea3aa9aa61612e0a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009a89e1,4b7b07df13bb28713a9ed8f9df2d6dbc5094fd14,9ad7c53ec640f4b9224be958ca0365b6eab24638,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,false,0,false,false
009ab5be,b794e348ce69a64895882792b9ba311686120070,04eefdf3579327c195f6a921d94ed233f1177e80,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009ac59b,eaa70750fe990ab43e88aaa45923803fa9c91c00,2428892e2448a3b0c59233a838b47bd56f6e4cc6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009b01d1,7412b5651ec747a6c6869f1541d2d69fb67ceb36,86c265488f7002c1418e4146d94679cbfda0b10f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009b2164.img,b22387ab5a65b08e06cc1497c32edec62ebebd82,707f68d9f0de9dbed7e6da1f63b23dc934b93a30,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
009b787e,57bd52afd2ce061a7fec5faa4c08111e68d95fd3,127411e930255400448fdeb86c85b50fca4d3f5c,true,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true,5,remarci_4x,false,0,false,false
